GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US250250502004,250250502004,"Block Group 4, Census Tract 502, Suffolk County, Massachusetts",327,103,45,38,45,38,8,13,0,12,0,12,0,12,8,13,37,36,0,12,0,12,0,12,0,12,0,12,37,36,21,31,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,282,106,185,78,119,67,24,32,47,41,40,42,8,13,66,59,22,30,0,12,0,12,22,30,0,12,44,49,0,12,24,38,20,34,0,12,97,70,58,63,0,12,28,44,30,45,0,12,39,42,0,12,23,37,10,16,6,9
1500000US250250503001,250250503001,"Block Group 1, Census Tract 503, Suffolk County, Massachusetts",225,51,18,16,6,9,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,12,13,0,12,0,12,0,12,0,12,0,12,12,13,0,12,6,9,0,12,6,9,207,52,120,45,39,27,0,12,11,19,28,22,0,12,81,45,40,32,0,12,28,29,12,13,0,12,41,32,12,19,17,26,12,13,0,12,87,35,24,24,0,12,14,19,7,11,3,5,63,34,12,18,13,14,32,24,6,8
1500000US250250503002,250250503002,"Block Group 2, Census Tract 503, Suffolk County, Massachusetts",780,64,372,84,100,47,12,14,0,12,0,12,1,5,11,13,88,45,0,12,0,12,0,12,0,12,0,12,88,45,0,12,83,45,0,12,5,8,272,71,124,54,6,9,10,13,52,38,56,32,148,60,0,12,0,12,30,23,118,57,408,73,200,56,99,48,0,12,42,33,15,19,42,28,101,41,15,14,7,8,0,12,0,12,8,12,86,37,0,12,33,30,30,18,23,15,208,57,116,52,19,24,24,17,30,29,43,28,92,39,5,8,25,23,21,23,41,29
1500000US250250504001,250250504001,"Block Group 1, Census Tract 504, Suffolk County, Massachusetts",282,61,31,27,27,26,0,12,0,12,0,12,0,12,0,12,27,26,0,12,0,12,0,12,0,12,0,12,27,26,10,17,17,22,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,4,6,0,12,251,62,94,43,52,33,0,12,11,10,41,30,0,12,42,34,25,31,0,12,0,12,25,31,0,12,17,16,0,12,17,16,0,12,0,12,157,58,100,53,0,12,75,47,25,31,0,12,57,35,5,7,28,22,24,27,0,12
1500000US250250504002,250250504002,"Block Group 2, Census Tract 504, Suffolk County, Massachusetts",691,69,59,36,5,7,5,7,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,35,35,27,0,12,8,12,19,23,8,8,19,20,0,12,7,13,5,7,7,10,632,68,252,67,155,53,0,12,67,43,61,33,27,25,97,53,50,39,0,12,29,32,21,19,0,12,47,32,0,12,15,15,21,25,11,13,380,69,179,60,0,12,84,46,76,38,19,13,201,53,23,26,47,26,72,35,59,31
1500000US250250505001,250250505001,"Block Group 1, Census Tract 505, Suffolk County, Massachusetts",732,42,110,43,65,38,13,16,3,5,0,12,10,15,0,12,52,34,0,12,0,12,0,12,0,12,0,12,52,34,0,12,41,32,4,7,7,10,45,25,30,21,10,13,5,9,5,9,10,15,15,16,6,9,0,12,0,12,9,14,622,57,397,72,234,68,7,11,119,61,68,35,40,26,163,57,97,43,5,7,92,44,0,12,0,12,66,38,0,12,33,26,23,23,10,16,225,60,147,54,7,10,96,48,7,9,37,23,78,30,0,12,35,20,17,12,26,21
1500000US250250506001,250250506001,"Block Group 1, Census Tract 506, Suffolk County, Massachusetts",460,82,87,53,44,36,22,25,0,12,7,10,15,23,0,12,22,25,0,12,0,12,0,12,0,12,0,12,22,25,0,12,22,25,0,12,0,12,43,32,14,23,0,12,14,23,0,12,0,12,29,25,0,12,0,12,19,23,10,10,373,83,185,67,80,44,0,12,52,39,28,30,0,12,105,61,33,34,0,12,19,30,14,15,0,12,72,55,0,12,11,17,61,51,0,12,188,69,138,64,0,12,75,48,55,45,8,12,50,30,6,7,7,10,9,15,28,24
1500000US250250506002,250250506002,"Block Group 2, Census Tract 506, Suffolk County, Massachusetts",347,83,28,28,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,4,7,0,12,4,7,0,12,0,12,24,26,13,22,0,12,0,12,13,22,0,12,11,13,2,4,9,12,0,12,0,12,319,79,171,63,47,31,5,8,25,18,17,25,0,12,124,64,53,38,0,12,23,31,30,33,0,12,71,50,0,12,41,41,30,31,0,12,148,58,80,43,0,12,45,33,30,28,5,8,68,44,5,7,26,32,31,30,6,9
1500000US250250507001,250250507001,"Block Group 1, Census Tract 507, Suffolk County, Massachusetts",850,107,237,84,152,70,47,42,0,12,13,21,34,37,0,12,105,63,36,40,0,12,20,31,16,26,0,12,69,48,0,12,69,48,0,12,0,12,85,65,54,62,0,12,34,53,20,32,0,12,31,27,0,12,0,12,24,30,7,11,613,113,413,119,334,103,0,12,145,78,175,75,14,16,79,59,0,12,0,12,0,12,0,12,0,12,79,59,0,12,40,47,14,23,25,29,200,72,121,60,0,12,85,56,29,34,7,12,79,47,4,7,31,35,17,27,27,23
1500000US250250507002,250250507002,"Block Group 2, Census Tract 507, Suffolk County, Massachusetts",327,89,39,30,39,30,0,12,0,12,0,12,0,12,0,12,39,30,20,29,0,12,20,29,0,12,0,12,19,29,0,12,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,288,86,148,59,51,36,0,12,18,24,18,21,15,18,97,57,49,39,11,18,38,36,0,12,0,12,48,41,10,15,24,37,7,12,7,11,140,73,81,67,0,12,71,65,0,12,10,15,59,38,0,12,10,15,27,33,22,21
1500000US250250507003,250250507003,"Block Group 3, Census Tract 507, Suffolk County, Massachusetts",389,92,115,61,64,47,35,38,0,12,35,38,0,12,0,12,29,33,13,20,0,12,13,20,0,12,0,12,16,24,0,12,0,12,16,24,0,12,51,40,33,36,16,25,0,12,0,12,17,26,18,20,0,12,0,12,18,20,0,12,274,86,194,77,85,49,0,12,32,28,45,40,8,12,109,65,93,61,17,27,63,49,13,20,0,12,16,25,0,12,0,12,16,25,0,12,80,47,55,39,0,12,27,30,19,20,9,12,25,31,0,12,16,27,0,12,9,14
1500000US250250509011,250250509011,"Block Group 1, Census Tract 509.01, Suffolk County, Massachusetts",437,90,69,47,37,39,10,16,0,12,10,16,0,12,0,12,27,37,27,37,0,12,24,34,3,13,0,12,0,12,0,12,0,12,0,12,0,12,32,25,32,25,0,12,18,27,0,12,14,21,0,12,0,12,0,12,0,12,0,12,368,91,228,73,85,53,0,12,44,38,41,41,0,12,143,82,98,69,0,12,73,56,25,40,0,12,45,44,0,12,0,12,39,42,6,9,140,69,105,68,22,36,18,29,46,50,19,29,35,28,0,12,13,21,8,12,14,16
1500000US250250509012,250250509012,"Block Group 2, Census Tract 509.01, Suffolk County, Massachusetts",781,87,128,70,113,65,12,15,0,12,6,12,6,10,0,12,101,65,26,29,0,12,26,29,0,12,0,12,75,62,0,12,75,62,0,12,0,12,15,21,15,21,0,12,15,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,653,94,533,96,364,92,21,24,152,74,155,65,36,25,169,81,79,50,0,12,53,45,26,27,0,12,90,65,0,12,90,65,0,12,0,12,120,62,120,62,0,12,68,48,52,38,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250509013,250250509013,"Block Group 3, Census Tract 509.01, Suffolk County, Massachusetts",212,60,26,32,20,30,0,12,0,12,0,12,0,12,0,12,20,30,20,30,0,12,0,12,20,30,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,6,9,186,63,108,63,63,46,0,12,33,37,30,26,0,12,45,46,0,12,0,12,0,12,0,12,0,12,45,46,0,12,37,44,8,14,0,12,78,41,46,40,0,12,37,39,9,13,0,12,32,24,0,12,9,14,0,12,23,27
1500000US250250510001,250250510001,"Block Group 1, Census Tract 510, Suffolk County, Massachusetts",850,119,113,73,61,51,10,15,0,12,0,12,10,15,0,12,51,49,0,12,0,12,0,12,0,12,0,12,51,49,0,12,51,49,0,12,0,12,52,46,21,35,0,12,21,35,0,12,0,12,31,30,25,29,0,12,0,12,6,9,737,120,584,124,435,122,0,12,193,99,186,74,56,44,149,75,14,22,0,12,14,22,0,12,0,12,135,74,0,12,0,12,71,52,64,53,153,71,37,31,0,12,0,12,17,22,20,22,116,65,0,12,50,46,31,28,35,45
1500000US250250510002,250250510002,"Block Group 2, Census Tract 510, Suffolk County, Massachusetts",419,72,147,62,60,44,0,12,0,12,0,12,0,12,0,12,60,44,17,27,0,12,0,12,17,27,0,12,43,36,0,12,12,20,25,33,6,11,87,46,48,40,13,19,25,31,10,14,0,12,39,29,0,12,7,10,14,16,18,20,272,65,120,58,44,34,0,12,13,22,23,22,8,12,76,45,13,20,0,12,0,12,13,20,0,12,63,39,0,12,23,37,17,22,23,20,152,60,62,42,0,12,42,36,11,17,9,15,90,46,0,12,0,12,40,38,50,30
1500000US250250510003,250250510003,"Block Group 3, Census Tract 510, Suffolk County, Massachusetts",507,96,125,80,27,36,0,12,0,12,0,12,0,12,0,12,27,36,0,12,0,12,0,12,0,12,0,12,27,36,7,12,20,33,0,12,0,12,98,86,19,30,0,12,0,12,0,12,19,30,79,82,0,12,40,60,6,11,33,51,382,79,259,78,94,61,0,12,38,52,23,22,33,27,165,81,94,76,0,12,78,71,16,25,0,12,71,57,0,12,21,34,43,44,7,11,123,60,65,52,0,12,46,47,0,12,19,22,58,39,0,12,0,12,18,17,40,36
1500000US250250511011,250250511011,"Block Group 1, Census Tract 511.01, Suffolk County, Massachusetts",535,131,95,79,35,55,0,12,0,12,0,12,0,12,0,12,35,55,0,12,0,12,0,12,0,12,0,12,35,55,0,12,0,12,35,55,0,12,60,58,17,28,0,12,0,12,17,28,0,12,43,52,0,12,0,12,0,12,43,52,440,130,278,130,173,92,0,12,74,64,99,67,0,12,105,99,52,82,0,12,52,82,0,12,0,12,53,57,0,12,41,53,12,21,0,12,162,77,65,50,24,38,15,25,12,20,14,22,97,72,0,12,33,52,45,57,19,21
1500000US250250511012,250250511012,"Block Group 2, Census Tract 511.01, Suffolk County, Massachusetts",802,143,310,142,226,133,22,36,0,12,22,36,0,12,0,12,204,130,11,17,11,17,0,12,0,12,0,12,193,130,0,12,72,71,121,118,0,12,84,69,27,44,0,12,27,44,0,12,0,12,57,52,0,12,0,12,35,41,22,34,492,124,275,109,169,102,0,12,100,81,42,53,27,29,106,80,14,23,0,12,14,23,0,12,0,12,92,84,11,18,34,53,35,57,12,19,217,109,85,75,0,12,61,70,0,12,24,28,132,83,0,12,18,35,50,41,64,63
1500000US250250511013,250250511013,"Block Group 3, Census Tract 511.01, Suffolk County, Massachusetts",647,152,48,55,32,51,32,51,0,12,32,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,16,25,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,599,149,339,111,310,113,0,12,51,58,202,90,57,36,29,33,15,23,0,12,15,23,0,12,0,12,14,23,0,12,0,12,14,23,0,12,260,121,107,85,0,12,61,72,46,45,0,12,153,90,0,12,27,32,103,81,23,26
1500000US250250511014,250250511014,"Block Group 4, Census Tract 511.01, Suffolk County, Massachusetts",404,119,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,10,18,0,12,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,394,123,295,121,182,99,0,12,71,75,43,51,68,50,113,103,0,12,0,12,0,12,0,12,0,12,113,103,0,12,29,46,72,93,12,19,99,66,54,38,0,12,27,30,27,32,0,12,45,56,0,12,32,50,13,22,0,12
1500000US250250512001,250250512001,"Block Group 1, Census Tract 512, Suffolk County, Massachusetts",45,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,52,9,14,0,12,0,12,0,12,0,12,0,12,9,14,9,14,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,36,57,0,12,0,12,0,12,0,12,0,12,36,57,0,12,0,12,36,57,0,12
1500000US250250512002,250250512002,"Block Group 2, Census Tract 512, Suffolk County, Massachusetts",720,102,175,78,144,77,114,73,0,12,68,59,46,42,0,12,30,36,14,22,0,12,0,12,14,22,0,12,16,27,0,12,16,27,0,12,0,12,31,27,10,15,0,12,10,15,0,12,0,12,21,22,0,12,0,12,13,18,8,13,545,98,253,85,154,53,0,12,91,45,63,39,0,12,99,77,75,72,0,12,29,46,36,52,10,15,24,26,0,12,0,12,0,12,24,26,292,101,88,52,0,12,34,30,35,34,19,20,204,92,25,33,70,61,64,60,45,34
1500000US250250512003,250250512003,"Block Group 3, Census Tract 512, Suffolk County, Massachusetts",373,78,15,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,18,11,17,0,12,11,17,0,12,0,12,4,8,4,8,0,12,0,12,0,12,358,79,184,62,121,50,0,12,91,46,13,19,17,21,63,50,47,47,0,12,24,39,23,26,0,12,16,19,0,12,0,12,8,14,8,13,174,56,69,36,0,12,23,24,24,25,22,35,105,48,10,15,43,39,27,27,25,23
1500000US250250601011,250250601011,"Block Group 1, Census Tract 601.01, Suffolk County, Massachusetts",416,60,32,27,17,21,5,8,0,12,0,12,5,8,0,12,12,19,0,12,0,12,0,12,0,12,0,12,12,19,0,12,12,19,0,12,0,12,15,16,11,17,11,17,0,12,0,12,0,12,4,8,4,8,0,12,0,12,0,12,384,66,146,47,126,55,0,12,46,31,35,26,45,30,20,27,0,12,0,12,0,12,0,12,0,12,20,27,0,12,0,12,20,27,0,12,238,62,169,63,0,12,137,58,16,24,16,17,69,41,15,22,26,23,14,16,14,21
1500000US250250601012,250250601012,"Block Group 2, Census Tract 601.01, Suffolk County, Massachusetts",351,80,51,48,21,23,0,12,0,12,0,12,0,12,0,12,21,23,0,12,0,12,0,12,0,12,0,12,21,23,10,16,11,16,0,12,0,12,30,42,23,38,0,12,23,38,0,12,0,12,7,12,0,12,0,12,7,12,0,12,300,79,71,38,37,28,0,12,9,14,28,24,0,12,34,26,29,26,0,12,8,11,14,20,7,12,5,10,0,12,0,12,0,12,5,10,229,79,78,41,0,12,49,34,17,18,12,19,151,67,8,10,70,53,45,35,28,26
1500000US250250601013,250250601013,"Block Group 3, Census Tract 601.01, Suffolk County, Massachusetts",423,74,33,32,8,11,0,12,0,12,0,12,0,12,0,12,8,11,8,11,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,25,30,25,30,0,12,17,27,0,12,8,14,0,12,0,12,0,12,0,12,0,12,390,72,210,66,121,55,0,12,50,40,60,40,11,17,89,55,26,29,0,12,17,26,9,14,0,12,63,48,0,12,18,22,40,41,5,8,180,66,49,37,0,12,19,24,30,31,0,12,131,59,5,8,119,57,7,11,0,12
1500000US250250601014,250250601014,"Block Group 4, Census Tract 601.01, Suffolk County, Massachusetts",458,80,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,450,80,138,59,107,50,0,12,61,47,18,21,28,25,31,31,21,34,0,12,21,34,0,12,0,12,10,17,0,12,0,12,10,17,0,12,312,86,179,72,0,12,108,64,37,31,34,31,133,66,0,12,94,65,33,22,6,10
1500000US250250602001,250250602001,"Block Group 1, Census Tract 602, Suffolk County, Massachusetts",481,66,53,39,7,12,7,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,38,36,41,0,12,17,28,19,30,0,12,10,15,0,12,0,12,10,15,0,12,428,62,171,63,131,54,0,12,74,38,40,37,17,15,40,42,0,12,0,12,0,12,0,12,0,12,40,42,0,12,20,30,15,24,5,8,257,66,137,54,4,6,105,49,23,33,5,8,120,53,0,12,65,44,32,24,23,19
1500000US250250602002,250250602002,"Block Group 2, Census Tract 602, Suffolk County, Massachusetts",534,70,37,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,34,30,32,0,12,18,30,6,8,6,9,7,11,0,12,7,11,0,12,0,12,497,70,259,61,203,53,0,12,95,46,65,24,43,32,56,30,16,14,4,6,0,12,7,9,5,7,40,26,0,12,33,25,0,12,7,10,238,58,108,43,0,12,91,40,0,12,17,16,130,41,2,3,98,39,11,12,19,19
1500000US250250603011,250250603011,"Block Group 1, Census Tract 603.01, Suffolk County, Massachusetts",710,97,114,67,12,15,0,12,0,12,0,12,0,12,0,12,12,15,0,12,0,12,0,12,0,12,0,12,12,15,0,12,0,12,0,12,12,15,102,67,14,19,0,12,6,15,0,12,8,12,88,67,0,12,9,14,24,36,55,44,596,104,229,84,143,61,0,12,95,58,25,26,23,20,86,52,29,38,0,12,22,37,0,12,7,11,57,58,0,12,0,12,0,12,57,58,367,98,182,68,0,12,116,62,51,47,15,17,185,78,5,8,105,62,15,17,60,46
1500000US250250603012,250250603012,"Block Group 2, Census Tract 603.01, Suffolk County, Massachusetts",335,75,29,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,26,0,12,0,12,0,12,0,12,0,12,29,26,0,12,8,12,13,19,8,12,306,73,123,49,109,47,0,12,20,22,54,34,35,24,14,16,0,12,0,12,0,12,0,12,0,12,14,16,0,12,0,12,0,12,14,16,183,67,123,60,20,31,103,55,0,12,0,12,60,37,12,20,15,19,12,13,21,23
1500000US250250603013,250250603013,"Block Group 3, Census Tract 603.01, Suffolk County, Massachusetts",534,83,62,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,40,0,12,0,12,0,12,0,12,0,12,62,40,4,8,10,15,27,30,21,33,472,88,195,68,170,67,0,12,80,46,75,52,15,17,25,23,5,8,5,8,0,12,0,12,0,12,20,21,0,12,0,12,20,21,0,12,277,74,100,51,0,12,80,46,13,21,7,11,177,57,12,13,112,46,44,39,9,14
1500000US250250604001,250250604001,"Block Group 1, Census Tract 604, Suffolk County, Massachusetts",496,103,49,48,26,41,26,41,0,12,26,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,27,0,12,0,12,0,12,0,12,0,12,23,27,11,19,0,12,12,19,0,12,447,113,121,66,88,53,0,12,31,35,41,38,16,25,33,38,17,28,0,12,17,28,0,12,0,12,16,25,0,12,16,25,0,12,0,12,326,113,175,90,0,12,99,95,60,68,16,25,151,82,11,18,60,56,80,60,0,12
1500000US250250604002,250250604002,"Block Group 2, Census Tract 604, Suffolk County, Massachusetts",623,137,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,25,39,25,39,0,12,0,12,0,12,598,149,165,86,129,78,0,12,72,46,57,61,0,12,36,57,36,57,0,12,0,12,36,57,0,12,0,12,0,12,0,12,0,12,0,12,433,145,142,111,0,12,142,111,0,12,0,12,291,117,0,12,246,115,45,36,0,12
1500000US250250604003,250250604003,"Block Group 3, Census Tract 604, Suffolk County, Massachusetts",606,164,117,91,48,53,35,51,0,12,35,51,0,12,0,12,13,24,0,12,0,12,0,12,0,12,0,12,13,24,0,12,13,24,0,12,0,12,69,73,12,20,0,12,0,12,0,12,12,20,57,72,14,21,0,12,0,12,43,68,489,154,144,82,59,48,0,12,40,37,19,30,0,12,85,67,31,35,0,12,17,28,14,22,0,12,54,64,0,12,0,12,11,17,43,59,345,158,128,112,0,12,95,107,16,26,17,28,217,131,0,12,134,117,23,38,60,41
1500000US250250604004,250250604004,"Block Group 4, Census Tract 604, Suffolk County, Massachusetts",570,133,39,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,54,39,54,0,12,0,12,0,12,39,54,0,12,0,12,0,12,0,12,0,12,531,138,150,73,71,55,0,12,56,49,0,12,15,24,79,66,47,56,0,12,28,46,19,28,0,12,32,39,0,12,0,12,18,29,14,26,381,137,158,109,0,12,115,87,0,12,43,68,223,94,0,12,57,43,40,39,126,87
1500000US250250604005,250250604005,"Block Group 5, Census Tract 604, Suffolk County, Massachusetts",291,107,48,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,75,48,75,0,12,0,12,48,75,0,12,0,12,0,12,0,12,0,12,0,12,243,83,95,47,86,46,0,12,45,34,36,35,5,12,9,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,9,15,148,87,59,38,0,12,37,42,0,12,22,29,89,96,0,12,89,96,0,12,0,12
1500000US250250605011,250250605011,"Block Group 1, Census Tract 605.01, Suffolk County, Massachusetts",391,83,63,53,37,52,0,12,0,12,0,12,0,12,0,12,37,52,37,52,0,12,0,12,37,52,0,12,0,12,0,12,0,12,0,12,0,12,26,21,26,21,0,12,0,12,26,21,0,12,0,12,0,12,0,12,0,12,0,12,328,78,126,57,97,52,0,12,80,49,10,15,7,10,29,33,0,12,0,12,0,12,0,12,0,12,29,33,0,12,29,33,0,12,0,12,202,67,97,50,15,17,73,49,9,13,0,12,105,61,6,10,83,56,16,19,0,12
1500000US250250605012,250250605012,"Block Group 2, Census Tract 605.01, Suffolk County, Massachusetts",486,98,43,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,43,13,21,13,21,0,12,0,12,0,12,30,38,0,12,23,36,0,12,7,10,443,100,177,69,132,54,0,12,104,55,28,25,0,12,45,39,37,39,0,12,23,35,8,12,6,11,8,13,0,12,0,12,8,13,0,12,266,86,128,53,30,28,91,44,0,12,7,12,138,83,0,12,75,72,34,35,29,27
1500000US250250605013,250250605013,"Block Group 3, Census Tract 605.01, Suffolk County, Massachusetts",398,63,25,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,23,17,20,0,12,10,16,7,11,0,12,8,13,0,12,8,13,0,12,0,12,373,64,143,55,125,54,0,12,66,49,30,24,29,21,18,20,9,14,9,14,0,12,0,12,0,12,9,14,0,12,9,14,0,12,0,12,230,55,145,51,8,12,115,46,17,20,5,8,85,38,6,10,58,37,9,14,12,19
1500000US250250605014,250250605014,"Block Group 4, Census Tract 605.01, Suffolk County, Massachusetts",318,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,318,69,115,61,107,59,0,12,67,39,40,41,0,12,8,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,8,12,0,12,0,12,203,63,59,39,0,12,50,40,9,13,0,12,144,62,5,9,117,63,15,17,7,11
1500000US250250605015,250250605015,"Block Group 5, Census Tract 605.01, Suffolk County, Massachusetts",311,59,43,45,34,42,0,12,0,12,0,12,0,12,0,12,34,42,0,12,0,12,0,12,0,12,0,12,34,42,0,12,25,39,9,15,0,12,9,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,9,15,0,12,0,12,268,52,110,49,89,44,0,12,42,31,19,23,28,24,21,23,8,13,0,12,8,13,0,12,0,12,13,19,13,19,0,12,0,12,0,12,158,46,75,44,0,12,67,42,8,13,0,12,83,42,4,7,32,25,39,33,8,10
1500000US250250606001,250250606001,"Block Group 1, Census Tract 606, Suffolk County, Massachusetts",1421,127,69,46,18,21,10,16,0,12,10,16,0,12,0,12,8,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,51,41,0,12,0,12,0,12,0,12,0,12,51,41,0,12,10,17,8,12,33,36,1352,136,531,99,437,93,0,12,224,62,189,76,24,27,94,51,34,29,0,12,18,26,16,15,0,12,60,37,0,12,20,23,32,25,8,13,821,134,518,127,6,10,293,87,157,94,62,43,303,86,29,26,158,66,46,29,70,38
1500000US250250607001,250250607001,"Block Group 1, Census Tract 607, Suffolk County, Massachusetts",245,56,142,53,97,46,11,18,0,12,0,12,11,18,0,12,86,44,0,12,0,12,0,12,0,12,0,12,86,44,11,18,62,37,5,10,8,13,45,35,32,29,0,12,0,12,23,25,9,14,13,20,0,12,0,12,13,20,0,12,103,43,75,41,14,14,0,12,1,7,8,10,5,7,61,39,12,15,0,12,0,12,12,15,0,12,49,37,0,12,20,31,29,25,0,12,28,23,5,7,0,12,1,4,4,6,0,12,23,22,0,12,0,12,19,21,4,10
1500000US250250607002,250250607002,"Block Group 2, Census Tract 607, Suffolk County, Massachusetts",556,63,209,59,168,62,15,23,0,12,0,12,0,12,15,23,153,59,6,12,0,12,6,12,0,12,0,12,147,56,0,12,97,45,38,33,12,14,41,30,0,12,0,12,0,12,0,12,0,12,41,30,0,12,0,12,20,23,21,21,347,69,290,61,78,31,0,12,61,31,6,13,11,13,212,59,15,16,0,12,0,12,15,16,0,12,197,60,8,13,41,34,137,56,11,12,57,43,13,23,0,12,0,12,0,12,13,23,44,35,0,12,35,35,9,11,0,12
